church,date,title,url,from_speaker,to_speaker,reason
Phoenix Lighthouse Tabernacle,2022-09-05,The Whole Plan Of Redemption  Youth Speakers  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=MyQi1idr3dw,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2019-10-13,2019-1013AM,https://www.youtube.com/watch?v=t5CBvfmCHNE,Associate Pastor Carlos E. Torres,Associate,smart_correction
Phoenix Lighthouse Tabernacle,2019-06-09,2019-0609 AM,https://www.youtube.com/watch?v=Ji2NZYpJAks,Associate Pastor Bro. Carlos E. Torres,Associate,smart_correction
Phoenix Lighthouse Tabernacle,2019-07-25,2019-0725 PM,https://www.youtube.com/watch?v=c5G7ImuqIbs,Bro. Eliseo Moreno,Eliseo Moreno,smart_correction
Phoenix Lighthouse Tabernacle,2016-12-11,2016-1211 PM,https://www.youtube.com/watch?v=Yd5EebJ6wfw,''Las Promesas De Dios'',Las Promesas De Dios,smart_correction
Phoenix Lighthouse Tabernacle,2018-09-30,2018-0930 PM,https://www.youtube.com/watch?v=QGxCPWEla_0,Bro. Antonio Lopez- Knowing Who You Are,Antonio Lopez- Knowing Who,smart_correction
Phoenix Lighthouse Tabernacle,2018-06-24,2018-0624  PM,https://www.youtube.com/watch?v=zYe927hPGns,Bro. Gabriel Facio-The Door To Restoration,Gabriel Facio-The Door,smart_correction
Phoenix Lighthouse Tabernacle,2020-01-05,2020-0105 AM,https://www.youtube.com/watch?v=cEJ12xyEjBQ,Pastor Dr. Ernest R. Montoya,Ernest R. Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2019-07-14,2019-0623 AM,https://www.youtube.com/watch?v=FZyxOB4o6kM,Associate Pastor Carlos E. Torres,Associate,smart_correction
Phoenix Lighthouse Tabernacle,2024-10-31,Adopción 22  Apostle Pastor Bernie G. Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=wG_WwMvb22g,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2025-10-02,La Reconciliacion 3  Apostle Pastor Bernie G  Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=T5Ew_KhQlSY,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2025-07-24,"Perdon, No Es Perdon  Apostle Pastor Bernie G  Garcia  Phoenix Lighthouse Tabernacle",https://www.youtube.com/watch?v=DRKUFZCoTlE,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2018-07-26,2018-0726 PM,https://www.youtube.com/watch?v=oS4Jh67UA7A,Bro. Daniel Aguilera,Daniel Aguilera,smart_correction
Phoenix Lighthouse Tabernacle,2017-09-17,2017-0917 PM,https://www.youtube.com/watch?v=S2qFJEIfqLo,Bro. Nathaniel Facio,Nathaniel Facio,smart_correction
Phoenix Lighthouse Tabernacle,2020-06-29,2020-0628 AM,https://www.youtube.com/watch?v=BIgtPC5x9B0,Pastor Dr. Ernest R. Montoya,Ernest R. Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2018-12-30,2018-1230 AM,https://www.youtube.com/watch?v=_ekgfQX__14,Pastor Dr. Ernest Montoya,Ernest Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2024-09-12,Adopcion 15  Apostle Pastor Bernie G. Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=u62P4zdXpBE,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2018-11-18,2018-1111 AM,https://www.youtube.com/watch?v=SjHhEKN0Qu8,Associate Pastor Carlos E. Torres,Associate,smart_correction
Phoenix Lighthouse Tabernacle,2018-12-09,2018-1209 AM,https://www.youtube.com/watch?v=BfDoSWvHYis,Pastor Dr. Ernest R. Montoya,Ernest R. Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2021-10-29,2021-1028 AM,https://www.youtube.com/watch?v=RBmpF_pUOdU,Apostle Pastor Bernie G. Garcia  Carta A Los Romanos 16 Part 1,Bernie G. Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2025-12-11,"Unidad, Perfeccion Y Oración  Apostle Pastor Bernie G  Garcia  Phoenix Lighthouse Tabernacle",https://www.youtube.com/watch?v=1Qe-exo8sQY,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2018-12-20,2018-1220 PM,https://www.youtube.com/watch?v=tMuuchW3qhY,Associate Pastor Javier Villa Jr.,Associate,smart_correction
Phoenix Lighthouse Tabernacle,2020-03-01,2020-0301 AM,https://www.youtube.com/watch?v=9lExMrMDNuM,Bro. James Garcia,James Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2018-11-18,2018-1118 PM,https://www.youtube.com/watch?v=l6iMx9HYJ9o,Testimonies,Unknown Speaker,healed
Phoenix Lighthouse Tabernacle,2018-08-12,2018-0812 PM,https://www.youtube.com/watch?v=FskhnI2FO4o,Bro. Joseph Daulton- Identity and Purpose,Joseph Daulton- Identity and Purpose,smart_correction
Phoenix Lighthouse Tabernacle,2019-01-20,2019-0120 AM,https://www.youtube.com/watch?v=OJURawLrAfE,Bro. Joseph Daulton,Joseph Daulton,smart_correction
Phoenix Lighthouse Tabernacle,2019-04-07,2019-0407 AM,https://www.youtube.com/watch?v=DPv6f1XmSDQ,"Associate Pastor, Carlos E. Torres","Associate, Carlos E. Torres",smart_correction
Phoenix Lighthouse Tabernacle,2024-05-16,El Poder De La Palabra Hablada 7  Apostle Pastor Bernie G. Garcia  PLT,https://www.youtube.com/watch?v=zHxtizWJvR4,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2017-10-26,2017-1026  PM,https://www.youtube.com/watch?v=1kHGq6nl-zQ,Asso. Pastor Javier villa,Asso,smart_correction
Phoenix Lighthouse Tabernacle,2017-10-29,2017-1029  AM,https://www.youtube.com/watch?v=ZfP2GooXb2o,Asso. Pastor Carlos E Torres,Asso,smart_correction
Phoenix Lighthouse Tabernacle,2021-05-14,2021-0513 PM- Apostle Pastor Bernie G. Garcia,https://www.youtube.com/watch?v=Q3Thpx8IkRg,Carta A Los Romanos 3 Part 2,Carta A Los Romanos 3,smart_correction
Phoenix Lighthouse Tabernacle,2019-08-25,2019-0825 AM,https://www.youtube.com/watch?v=Mj5OpVLplGU,Associate Pastor Carlos E. Torres,Associate,smart_correction
Phoenix Lighthouse Tabernacle,2021-08-20,2021-0819 PM,https://www.youtube.com/watch?v=caULk4o8EWo,Apostle Pastor Bernie G. Garcia  Carta A Los Romanos 10 Part 2,Bernie G. Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2022-05-06,Carta A Los Romanos 29 Part 1,https://www.youtube.com/watch?v=OZ1PcAIooXw,Apostle Pastor Bernie G. Garcia,Bernie G. Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2020-01-16,2020-0116 PM,https://www.youtube.com/watch?v=DZETnKJuNsY,Bro. Alfredo Garcia,Alfredo Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2019-09-05,2019-0905PM,https://www.youtube.com/watch?v=073CWeOkM_U,Associate Pastor Carlos E. Torres,Associate,smart_correction
Phoenix Lighthouse Tabernacle,2018-08-09,2018-0809 PM,https://www.youtube.com/watch?v=sRJjY2MHH_4,Bro. Eliseo Moreno,Eliseo Moreno,smart_correction
Phoenix Lighthouse Tabernacle,2025-09-04,La Defensa Perfecta 1   Apostle Pastor Bernie G  Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=8vNIVOSew9A,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2017-11-09,2017-11-09 PM,https://www.youtube.com/watch?v=F45JXlHvDbM,Bro. Alfredo Garcia,Alfredo Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2018-11-01,2018-1101 PM,https://www.youtube.com/watch?v=XEUhMzErtxk,Associate Pastor Javier Villa Jr.,Associate,smart_correction
Phoenix Lighthouse Tabernacle,2016-11-13,2016-1113 AM He Careth For You,https://www.youtube.com/watch?v=u5C_sFJ8nyg,Bro. Ernesto Borunda,Ernesto Borunda,smart_correction
Phoenix Lighthouse Tabernacle,2018-08-23,2018-0823 PM,https://www.youtube.com/watch?v=55QMQvtZqso,"Associate Pastor, Bro. Javier Villa Jr.","Associate, Javier Villa",smart_correction
Phoenix Lighthouse Tabernacle,2017-08-24,2017-0824- PM,https://www.youtube.com/watch?v=JlCaPhaew8w,Bro.  Elier Aguilera,Elier Aguilera,smart_correction
Phoenix Lighthouse Tabernacle,2023-02-23,Las Tres Etapas De La Gracia 7 Part 2  Apostle Pastor Bernie G Garcia  PLT,https://www.youtube.com/watch?v=l-_sag9atc4,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2023-01-26,Las Tres Etapas De La Gracia 5 Part 2  Apostle Pastor Bernie G. Garcia  PLT,https://www.youtube.com/watch?v=p2nZ5jsM5nU,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2016-11-17,2016-1117 Las Tres Etapas de la Gracia- La promesa,https://www.youtube.com/watch?v=AAmGnbYX9iM,Asso. Pastor. Javier Villa Jr.,Asso. Pastor. Javier Villa Jr,smart_correction
Phoenix Lighthouse Tabernacle,2017-02-12,2017-0212 PM,https://www.youtube.com/watch?v=Q9epsAFmf8o,"Minister, Joaquin Lopez- Fe Es La Substancia",Joaquin Lopez- Fe Es La Substancia,smart_correction
Phoenix Lighthouse Tabernacle,2025-06-12,El Mensajero Restaurador 1  Apostle Pastor Bernie G  Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=1f9waJVC_C0,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2020-05-22,2020-0521,https://www.youtube.com/watch?v=INz4shs6L7Y,Apostle Pastor Bernie G. Garcia,Bernie G. Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2025-07-03,El Mensajero Restaurador 4  Apostle Pastor Bernie G  Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=OKUf6wpz06g,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2021-11-12,2021-1111 PM,https://www.youtube.com/watch?v=fZZFcv4JYMo,Apostle Pastor Bernie G. Garcia  Carta A Los Romanos 17 Part 1,Bernie G. Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2019-03-31,2019-0331 PM,https://www.youtube.com/watch?v=R98ptlHvt58,Bro. Thomas Perez Jr.,Thomas Perez Jr,smart_correction
Phoenix Lighthouse Tabernacle,2021-10-01,2021-0930 PM,https://www.youtube.com/watch?v=re_K1EwyYHc,Apostle Pastor Bernie G. Garcia  Carta A Los Romanos 13 Part 2,Bernie G. Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2020-01-30,2020-0130 PM,https://www.youtube.com/watch?v=58rRRpQlkps,Bro. Eliseo Moreno,Eliseo Moreno,smart_correction
Phoenix Lighthouse Tabernacle,2018-08-19,"2018-0819 PM- Associate Pastor, Bro. Carlos E. Torres",https://www.youtube.com/watch?v=q0-0IfaEPY0,Peace in the middle of the storm 2,Peace,smart_correction
Phoenix Lighthouse Tabernacle,2017-12-31,2017-1231 AM,https://www.youtube.com/watch?v=A628s1avezE,"Pastor, Dr. Ernest Montoya",Ernest Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2024-07-18,Adopcion 7  Apostle Pastor Bernie G. Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=_BemhqJ-NGY,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2018-04-29,2018-0429 AM,https://www.youtube.com/watch?v=eI81O2v_CdA,"Associate Pastor, Bro. Carlos E. Torres","Associate, Carlos E. Torres",smart_correction
Phoenix Lighthouse Tabernacle,2018-02-15,2018-0211 PM,https://www.youtube.com/watch?v=LugrNPVmn58,"Asso. Pastor, Javier Villa","Asso., Javier Villa",smart_correction
Phoenix Lighthouse Tabernacle,2025-01-23,Adopcion 32  Apostle Pastor Bernie G  Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=VkbtFw3dE_Y,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2018-03-11,2018-03-11 PM,https://www.youtube.com/watch?v=Jm9m5YUK9vc,Bro. Jesus Escobar,Jesus Escobar,smart_correction
Phoenix Lighthouse Tabernacle,2018-06-24,2018-0624  AM,https://www.youtube.com/watch?v=Hv8LzNCye6M,Bro. William NC Garcia,William NC Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2019-08-15,2019-0815 PM,https://www.youtube.com/watch?v=L_CvsADxE7E,Bro. Eliseo Moreno,Eliseo Moreno,smart_correction
Phoenix Lighthouse Tabernacle,2018-03-04,2018-0304 PM,https://www.youtube.com/watch?v=CknSFR0GFxg,Bro. Alfredo Garcia,Alfredo Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2024-12-05,Adopcion 26  Apostle Pastor Bernie G. Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=8Wmw8RUSYd4,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2024-12-19,Adopcion 28  Apostle Pastor Bernie G. Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=YV7PnPLVsHo,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2018-07-15,2018-0715 AM,https://www.youtube.com/watch?v=PIi9xewZ-M4,"Pastor, Dr. Ernest R. Montoya",Ernest R. Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2023-06-22,Las Tres Etapas De La Gracia 16 Part 1  Apostle Pastor Bernie G. Garcia  PLT,https://www.youtube.com/watch?v=Kh6F-2vq2Sw,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2017-05-07,2017- 0507 AM,https://www.youtube.com/watch?v=6wVH5Ki7EyU,Pastor Dr. Ernest Montoya,Ernest Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2018-03-04,2018-0304 PM,https://www.youtube.com/watch?v=bxYKnicAVzM,Bro. Chris Long,Chris Long,smart_correction
Phoenix Lighthouse Tabernacle,2019-08-18,2019-0818 PM,https://www.youtube.com/watch?v=p8NNx3I0rsY,Associate Pastor Javier Villa Jr.,Associate,smart_correction
Phoenix Lighthouse Tabernacle,2018-03-08,2018-0308 PM,https://www.youtube.com/watch?v=wIKa18fNoh0,"Asso. Pastor,  Javier Villa","Asso., Javier Villa",smart_correction
Phoenix Lighthouse Tabernacle,2017-05-07,2017- 0507 PM -Jesus Escobar,https://www.youtube.com/watch?v=IyNxHdfdayQ,"Enfocando Nuestros Pensamientos,",Unknown Speaker,smart_correction
Phoenix Lighthouse Tabernacle,2018-01-04,2018-0104  PM,https://www.youtube.com/watch?v=fOjcJzOfblM,Asso. Pastor Javier Villa Jr.,Asso,smart_correction
Phoenix Lighthouse Tabernacle,2019-09-22,2019-0922AM,https://www.youtube.com/watch?v=Ih9HEi5fm8s,Pastor Dr. Ernest R. Montoya,Ernest R. Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2019-02-03,2019-0203 PM,https://www.youtube.com/watch?v=n8_ZLtHOdOQ,Bro. Joaquin Lopez,Joaquin Lopez,smart_correction
Phoenix Lighthouse Tabernacle,2020-02-02,2020-0202 PM,https://www.youtube.com/watch?v=xM5MIUgd53Q,Pastor Dr. Ernest R. Montoya,Ernest R. Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2023-07-20,Las Tres Etapas De La Gracia 18 Part 1  Apostle Pastor Bernie G. Garcia  PLT,https://www.youtube.com/watch?v=4zSQc024pkg,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2025-10-16,Contraataque 1  Apostle Pastor Bernie G  Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=i11wH4FrKFE,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2019-03-03,2019-0303 AM,https://www.youtube.com/watch?v=W6ZXBcYydJs,Bro. Chris Long,Chris Long,smart_correction
Phoenix Lighthouse Tabernacle,2019-08-18,2019-0818 AM,https://www.youtube.com/watch?v=vVOBhFBPMa8,Pastor Dr. Ernest R. Montoya,Ernest R. Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2019-06-16,2019-0616 AM,https://www.youtube.com/watch?v=1IFZmP1ySKY,Pastor Dr. Ernest R. Montoya,Ernest R. Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2019-08-29,2019-0829 PM,https://www.youtube.com/watch?v=idno-4SJOBA,Associate Pastor Carlos E. Torres,Associate,smart_correction
Phoenix Lighthouse Tabernacle,2020-03-15,2020-0315 AM,https://www.youtube.com/watch?v=Q-LuxzwPnCc,Pastor Dr. Ernest R. Montoya,Ernest R. Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2025-02-20,Adopcion 36  Apostle Pastor Bernie G  Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=FNFitDWsIik,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2018-12-02,2018-1202 AM,https://www.youtube.com/watch?v=RtDONxGf8Vk,Bro. Pedro Pineda,Pedro Pineda,smart_correction
Phoenix Lighthouse Tabernacle,2020-06-22,2020-0621 AM,https://www.youtube.com/watch?v=GFpVaepfOfg,Father's Day Service,Fathers,smart_correction
Phoenix Lighthouse Tabernacle,2021-06-16,Testify,https://www.youtube.com/watch?v=QuA6pnIWW9c,"Bro,  Evaristo Perez Sr.",Evaristo Perez Sr,smart_correction
Phoenix Lighthouse Tabernacle,2019-08-11,2019-0811AM,https://www.youtube.com/watch?v=Wqj-khTV6-8,Bro. Obed Anaya,Obed Anaya,smart_correction
Phoenix Lighthouse Tabernacle,2024-12-12,Adopcion 27  Apostle Pastor Bernie G. Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=EUsnS6NHgHg,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2017-07-02,2017- 0702 AM,https://www.youtube.com/watch?v=J8C9nKjvd2w,Pastor Dr. Ernest Montoya,Ernest Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2024-01-18,La Simiente Original 3  Bernie G  Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=3KErCE5xiGQ,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2019-03-17,2019-0317 AM,https://www.youtube.com/watch?v=3rmI2vUmDiA,"Associate Pastor, Javier Villa Jr.","Associate, Javier Villa",smart_correction
Phoenix Lighthouse Tabernacle,2024-06-27,Adopcion 4  Apostle Pastor Bernie G. Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=BhmwJejfTTY,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2025-11-20,Contraataque 6  Apostle Pastor Bernie G  Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=-ZtRO-bqgHM,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2017-09-17,2017-0917 AM,https://www.youtube.com/watch?v=6JS21h08w1c,Asso. Pastor Carlos E. Torres,Asso,smart_correction
Phoenix Lighthouse Tabernacle,2019-10-03,2019-1003PM,https://www.youtube.com/watch?v=CPzo1Wjsw1Q,"Associate Pastor, Bro. Carlos E. Torres","Associate, Carlos E. Torres",smart_correction
Phoenix Lighthouse Tabernacle,2021-05-17,2021-0516 AM- Pastor Dr. Ernest R. Montoya,https://www.youtube.com/watch?v=5Eqy4VP5bec,The Whole Plan of Redemption 1,The Whole Plan,smart_correction
Phoenix Lighthouse Tabernacle,2017-11-19,2017-1119 PM,https://www.youtube.com/watch?v=40rouoyBb_o,Asso. Pastor Carlos E. Torres,Asso,smart_correction
Phoenix Lighthouse Tabernacle,2020-07-31,2020-0730 PM,https://www.youtube.com/watch?v=x42Od-HiBvE,Apostle Pastor Bernie G. Garcia,Bernie G. Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2019-11-03,2019-1103PM,https://www.youtube.com/watch?v=spQQMSjtw-Q,Associate Pastor Trini Osuna,Associate,smart_correction
Phoenix Lighthouse Tabernacle,2023-07-06,Las Tres Etapas De La Gracia 17 Part 1  Apostle Pastor Bernie G. Garcia  PLT,https://www.youtube.com/watch?v=_UgFSnCI3eQ,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2017-08-06,2017- 0806 AM,https://www.youtube.com/watch?v=urs9MKC7fzw,"Asso. Pastor, Carlos Torres","Asso., Carlos Torres",smart_correction
Phoenix Lighthouse Tabernacle,2017-08-20,2017-0820- AM,https://www.youtube.com/watch?v=kIbrhQa9UuM,"Pastor, Dr. Ernest Montoya",Ernest Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2018-10-18,2018-1018 PM,https://www.youtube.com/watch?v=iKqx3ZIJrbk,Bro. Elier Aguilera,Elier Aguilera,smart_correction
Phoenix Lighthouse Tabernacle,2020-10-16,2020-1015 PM,https://www.youtube.com/watch?v=9WwhFEJCeg4,Apostle Pastor Bernie G. Garcia,Bernie G. Garcia,smart_correction
Phoenix Lighthouse Tabernacle,2022-11-17,Las Tres Etapas De La Gracia 1 Part 2  Apostle Pastor Bernie G. Garcia  PLT,https://www.youtube.com/watch?v=44l6hiojwzU,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2018-03-11,2018-0311 AM,https://www.youtube.com/watch?v=RtVp2AHprS8,"Asso. Pastor,  Carlos Torres","Asso., Carlos Torres",smart_correction
Phoenix Lighthouse Tabernacle,2025-01-09,Adopcion 30  Apostle Pastor Bernie G. Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=jNcltKMAyGc,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2020-05-24,2020-0524 AM,https://www.youtube.com/watch?v=EjV_cJfrMv0,Bro. Caleb Duron,Caleb Duron,smart_correction
Phoenix Lighthouse Tabernacle,2017-05-04,2017- 0504 PM,https://www.youtube.com/watch?v=a0kUB74JVy4,"Asso. Pastor, Carlos Torres","Asso., Carlos Torres",smart_correction
Phoenix Lighthouse Tabernacle,2017-03-26,2017-0326 AM,https://www.youtube.com/watch?v=roMhHC6Kn5M,"Asso. Pastor, Carlos Torres","Asso., Carlos Torres",smart_correction
Phoenix Lighthouse Tabernacle,2018-07-29,2018-0726 PM,https://www.youtube.com/watch?v=wuqHVEJ4lOk,"Pastor, Dr. Ernest R. Montoya",Ernest R. Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2020-07-13,2020-0712 AM,https://www.youtube.com/watch?v=5k0rDd8WMBw,Pastor Dr. Ernest R. Montoya,Ernest R. Montoya,smart_correction
Phoenix Lighthouse Tabernacle,2025-05-08,Yo Restaurare 4  Apostle Pastor Bernie G  Garcia  Phoenix Lighthouse Tabernacle,https://www.youtube.com/watch?v=_er8z1rrAyQ,Apostle Bernie,Bernie,smart_correction
Phoenix Lighthouse Tabernacle,2017-07-27,2017- 0727 PM,https://www.youtube.com/watch?v=--D2vo04tFE,Bro. Eliseo Moreno,Eliseo Moreno,smart_correction
Phoenix Lighthouse Tabernacle,2017-12-03,2017-1203 AM,https://www.youtube.com/watch?v=hK7o3w7nh08,"Mario Alcala (La Paz, Baja California Sur,Mexico)",Mario Alcala,smart_correction
Phoenix Lighthouse Tabernacle,2017-07-23,2017- 0723 AM,https://www.youtube.com/watch?v=K3tncHubOZY,Asso. Pastor Carlos Torres,Asso,smart_correction
Phoenix Lighthouse Tabernacle,2020-04-26,2020-0426 AM,https://www.youtube.com/watch?v=7UD-qF3zasA,Associate Pastor Carlos E. Torres,Associate,smart_correction
Phoenix Lighthouse Tabernacle,2025-08-28,"Unidad, Perfección Y Oración  Apostle Pastor Bernie G  Garcia  Phoenix Lighthouse Tabernacle",https://www.youtube.com/watch?v=4GE1bg-7Q8k,Apostle Bernie,Bernie,smart_correction
