status,summary_file,date,title,church,summary_speaker,detected_speaker,redetected_try2,video_url
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-11-01,0111-23,,Unknown Speaker,Tazwell Jeffries,Tazwell Jeffries,https://www.youtube.com/watch?v=TudDtf-Nrw8
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-10-29,2910-23,,Josephs Wife,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=Q3GmkG5cU0U
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-10-23,2310-23,,Monday,Isaac Hatfield,Isaac Hatfield,https://www.youtube.com/watch?v=uJPJ2eFGczo
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-10-22,2210-23,,Unknown Speaker,Burley Williams,Burley Williams,https://www.youtube.com/watch?v=bt1W5vCI9lk
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-10-22,2210-23,,Unknown Speaker,Burley Williams,Burley Williams,https://www.youtube.com/watch?v=IpUjpaJ8qzs
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-10-21,2110-23,,Saturday,Isaac Hatfield,Isaac Hatfield,https://www.youtube.com/watch?v=gxEs8zqBjaA
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-10-15,1510-23,,Christian Grit,Ben Gloyne,Christian Grit,https://www.youtube.com/watch?v=WXQBN6S8P-k
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-10-11,1110-23,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=UQf8j614bKI
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-10-04,0410-23,,Unknown Speaker,Armand Struwig,Armand Struwig,https://www.youtube.com/watch?v=-CKvJ5PAoe8
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-10-01,0110-23,,Press Forward Dont Pull Back,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=dqaC79zEwC8
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-09-20,2009-23,,Victory Over Lust,Andy Clifford,Andy Clifford,https://www.youtube.com/watch?v=-8refU4ZaLI
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-09-17,1709-23,,Annointed With The Oil of Gladness,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=k4mZ4w0IkKU
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-09-06,0609-23,,Unknown Speaker,Armand Struwig,Armand Struwig,https://www.youtube.com/watch?v=GFAxyT3Jbjk
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-09-03,0309-23,,We Have A High Priest,Ben Gloyne,We Have High Priest,https://www.youtube.com/watch?v=siCXUd3t9DQ
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-08-30,3008-23,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=Nqnt27mdTxw
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-08-23,2308-23,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=RjtZ5H16IeQ
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-08-20,2008-23,,Whats Revealed,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=h8QFwt5MonQ
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-08-16,1608-23,,Gods Greenhouse,Armand Struwig,Armand Struwig,https://www.youtube.com/watch?v=HKtca8R7YfI
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-08-09,0908-23,,From Fearfulness to the Miraculous,Andy Clifford,Fearfulness Miraculous,https://www.youtube.com/watch?v=8SK0OJ9uvYQ
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-08-06,0608-23,,Blessed Are The Meek,Ben Gloyne,Blessed Meek,https://www.youtube.com/watch?v=knDBAzECRu4
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-08-02,0208-23,,Unknown Speaker,Eduan Naude,Eduan Naude,https://www.youtube.com/watch?v=ThX923jzvNw
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-07-30,3007-23,,Humility,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=viUY3DWLWWQ
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-07-26,2607-23,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=BUMEbU92tcI
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-07-23,2307-23,,Selfishness,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=g7WoWJ3qwaY
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-07-16,1607-23,,The Noble King,Armand Struwig,Noble King,https://www.youtube.com/watch?v=O2RX01Ky0ZU
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-07-12,1207-23,,Hell Do It Again,Andy Clifford,Hell Do It Again,https://www.youtube.com/watch?v=M94LhT6L8ek
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-07-05,0507-23,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=7mcY7OgjgXk
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-06-28,2806-23,,Unknown Speaker,Andy Clifford,Andy Clifford,https://www.youtube.com/watch?v=pUmsIRt539E
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-06-25,2506-23,,Looking for a City,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=pp4eymBS2po
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-06-21,2106-23,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=gEU1MmNp7pQ
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-06-18,1806-23,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=3fyKAe6lUCo
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-06-07,0706-23,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=hLdowVE9Dj0
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-06-04,0406-23,,Charity,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=BosuNbuOm2I
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-05-31,3105-23,,Unknown Speaker,Michael Cervenjak,Michael Cervenjak,https://www.youtube.com/watch?v=24sYVhChcDI
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-05-27,2805-23,,Called for the Rapture not the tribulation,Ben Gloyne,Called Rapture Not Tribulation,https://www.youtube.com/watch?v=ttvXpR2jzaM
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-05-21,2105-23,,"Faith is a Condition, not an outcome",Ben Gloyne,Not Outcome,https://www.youtube.com/watch?v=4B53fcJjToA
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-05-17,1705-23,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=XGgdPEQpsuo
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-05-14,1405-23,,God Loves to Identify Himself with His people,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=FkasP3iH2oc
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-05-10,1005-23,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=t65Mxhec82A
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-05-06,0705-23,,Get Out Of Your Comfort Zone,Ben Gloyne,Get Out Comfort Zone,https://www.youtube.com/watch?v=HpgpVCQ2kxM
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-05-03,0305-23,,Unknown Speaker,Andy Clifford,Andy Clifford,https://www.youtube.com/watch?v=0A13_BETqgk
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-04-30,3004-23,,A Paradox,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=tCmBPL3sMB0
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-04-26,2604-23,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=Neb9PuNmKvc
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-04-23,2304-23,,Gods Provision,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=Gx9l5ZNvWqs
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-04-19,1904-23,,The Order Of Battle,Andy Clifford,Andy Clifford,https://www.youtube.com/watch?v=iLLTNkd2pDw
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-04-16,1604-23,,Gods Provision,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=tWS3cUw67Ak
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-04-12,1204-23,,Unknown Speaker,Armand Struwig,Armand Struwig,https://www.youtube.com/watch?v=uOKLYVVc2iA
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-04-05,050423,,Change Your Mind,Eduan Naude,Eduan Naude,https://www.youtube.com/watch?v=hahiPycLl2M
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-04-02,020423,,The Impact,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=2wJ1SICAMp0
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2029-03-23,290323,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=O5AlDedVmyQ
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2026-03-23,260323,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=RL3xiCVQtx8
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-03-23,220323,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=nqwxdJSB5Ng
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-03-15,150323,,Unknown Speaker,Armand Struwig,Armand Struwig,https://www.youtube.com/watch?v=ZXtNh18f0fc
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-03-08,080323,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=aJDX5sXXft4
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-03-05,050323,,The Pearl of Great Price and the Treasure,Ben Gloyne,Pearl Great Price,https://www.youtube.com/watch?v=6KiYlvH83cc
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-03-01,010323,,"To Be Able To Go Forward, You Need To Know Where",Albert Ruegg,Able Go Forward,https://www.youtube.com/watch?v=HTyhXhW32ss
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2026-02-23,260223,,Loving as Christ Loves,Ben Gloyne,Loving As Christ Loves,https://www.youtube.com/watch?v=rBie771O-Jo
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-02-23,220223,,Being Your Brothers Sisters Keeper,Mpho Nkoana,Being Brothers Sisters Keeper,https://www.youtube.com/watch?v=M2fQfLPz7y0
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-02-18,190223,,Apprehended,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=D-nzwFRtBVA
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-02-05,050223,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=TT4kPQUNoTs
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-02-01,010223,,Unknown Speaker,Andy Clifford,Andy Clifford,https://www.youtube.com/watch?v=1JRKECZUZiY
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2029-01-23,290123,,The,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=9fPl3Y55TOw
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-01-23,220123,,The,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=lUfJDaUjq0s
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-01-18,180123,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=TsHwCoGJuHg
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-01-15,150123,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=NNyp-wcjr3A
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-01-11,110123,,The Power of Forgiveness,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=F4k8FFMUt_g
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2023-01-08,080123,,Formality,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=ottU6U3O_A8
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-01-04,040123,,Unknown Speaker,Andy Clifford,Andy Clifford,https://www.youtube.com/watch?v=NB5wJP5lKkA
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2028-12-22,281222,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=XLpY9wo5A7I
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-12-13,131222,,No More Sorrow,John Andes,No More Sorrow,https://www.youtube.com/watch?v=T07TIdagcMw
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-12-07,071222,,Unknown Speaker,Armand Struwig,Armand Struwig,https://www.youtube.com/watch?v=eQ5PhSr-Ix0
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-12-04,041222,,God wants to write a,Ben Gloyne,God Wants Write,https://www.youtube.com/watch?v=j_2uTf0klFI
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-11-30,301122,,Unknown Speaker,Andy Clifford,Andy Clifford,https://www.youtube.com/watch?v=LzCzGFx90Is
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2027-11-22,271122,,Jehovah Sabaoth,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=Fxyhu65QTYk
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2020-11-22,201122,,He Touched,Ben Gloyne,He Touched,https://www.youtube.com/watch?v=mDS3BfT1VXs
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-11-16,161122,,Unknown Speaker,Eduan Naude,Eduan Naude,https://www.youtube.com/watch?v=BiDKQ9OuuYw
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-11-09,091122,,Unknown Speaker,Armand Struwig,Armand Struwig,https://www.youtube.com/watch?v=aEqaOczYx84
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-11-06,061122,,Accumulation,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=XF5IsADfaZ4
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-11-02,021122,,The Queen of the Oath,Chris Maritz,Queen Oath,https://www.youtube.com/watch?v=1D_3-HqViEo
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2024-10-22,241022,,Monday,Chris Maritz,Chris Maritz,https://www.youtube.com/watch?v=w_bOXHNPTfo
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-10-22,221022,,Saturday,Kidri Diggs,Kidri Diggs,https://www.youtube.com/watch?v=6b7TVk823iw
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-10-22,221022,,Saturday,Chris Maritz,Chris Maritz,https://www.youtube.com/watch?v=W9Q2SKDVfeI
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2021-10-22,211022,,Friday,Chris Maritz,Chris Maritz,https://www.youtube.com/watch?v=4ZIm9oEEzac
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-10-16,161022,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=vBV7jqlGghA
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-10-12,121022,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=dJs6x7LO0ZA
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-10-09,091022,,Trophies,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=h0cqIk92p2k
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-10-05,051022,,Unknown Speaker,Andy Clifford,Andy Clifford,https://www.youtube.com/watch?v=9wqPtFx5w7k
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-10-02,021022,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=CrjIB6Z-bNk
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2028-09-22,280922,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=rHFKeTGGPb8
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2021-09-22,210922,,Being a,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=v6Zpc-bfGhM
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-09-18,180922,,Naaman,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=mJAsFk_1Mu0
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-09-14,140922,,Unknown Speaker,Alpha Muregwi,Alpha Muregwi,https://www.youtube.com/watch?v=gyZDpY_yFPw
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-09-11,110922,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=hZj4IlVe_FE
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-09-07,070922,,Trouble,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=tVQP0LWstDg
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-09-04,040922,,Do You Love Him Bro Ben Gloyne,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=2acDJ9HnWYA
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-08-31,310822,,Proving His Word,Armand Struwig,Armand Struwig,https://www.youtube.com/watch?v=QZLR2RctUH4
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2028-08-22,280822,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=uLsdavWV_og
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2021-08-22,210822,,To Have The Mind,Hannes van Wyk,Hannes Van Wyk,https://www.youtube.com/watch?v=_miIyzfK3DU
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-08-14,140822,,Unknown Speaker,Andy Clifford,Andy Clifford,https://www.youtube.com/watch?v=HFCDPcNG_Fo
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-07-31,310722,,Unknown Speaker,Adrian Gray,Adrian Gray,https://www.youtube.com/watch?v=G4fv53ljp8I
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2027-07-22,270722 - Now we walk - Bro Eduan Naudé,Shekinah Tabernacle,Eduan Naud,Eduan Naude,Eduan Naud,https://www.youtube.com/watch?v=NopkNu_zOkI
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2024-07-22,240722,,Vision and Compassion,David Lee,David Lee,https://www.youtube.com/watch?v=XKWX0tKiHE4
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2020-07-22,200722,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=3takm-Usn_s
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-07-17,170722,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=sR2DN2TFpO0
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-07-13,130722,,Unknown Speaker,Andy Clifford,Andy Clifford,https://www.youtube.com/watch?v=nrpAAe_EV-s
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-07-06,060722,,The Light struck the lens,Armand Struwig,Armand Struwig,https://www.youtube.com/watch?v=1VfpDcNzclU
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2029-06-22,290622,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=4OUFSFN4lx0
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2026-06-22,260622,,Youth,David,David,https://www.youtube.com/watch?v=qiEMDhE4d1U
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2026-06-22,260622,,satans Mental Health Crisis,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=YVLayM0tDmk
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-06-22,190622,,Beyond the call of duty,Andy Clifford,Andy Clifford,https://www.youtube.com/watch?v=WKyptYstEVg
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-06-18,190622,,Pride,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=NxOEHUwGCfA
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-06-05,050622,,Unknown Speaker,Alpha Muregwi,Alpha Muregwi,https://www.youtube.com/watch?v=YkbLdQj0oy0
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-06-04,050622,,Unknown Speaker,Freddie Esau,Freddie Esau,https://www.youtube.com/watch?v=hQrnFZYWMho
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-06-03,040622,,Saturday,Tazwell Jeffries,Tazwell Jeffries,https://www.youtube.com/watch?v=jj8tGfc69Hs
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-06-03,040622,,Saturday,Ferdinand Esau,Ferdinand Esau,https://www.youtube.com/watch?v=Zf80etBFQ8Q
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2025-05-22,250522,,Hyssop,Eduan Naude,Eduan Naude,https://www.youtube.com/watch?v=WoAsY1ZEJQU
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-05-22,220522,,True Faith Brings Rest,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=gNXf4PiiBMg
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-05-18,180522,,True Faith Brings Rest,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=paGcEJhqfD4
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-05-14,150522,,True Faith Brings Rest- Bro Ben Gloyne,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=NylL_sOEIkg
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-05-07,080522,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=e5HJekEW9QM
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-05-04,040522,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=ZP-Wijfu2gM
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-04-30,010522,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=PPU7Pnge9FI
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2027-04-22,270422,,The two trees,Andrew Clifford,Two Trees,https://www.youtube.com/watch?v=sGqPwRWfmaQ
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2024-04-22,240422,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=WUdp70feb8g
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2020-04-22,200422,,Unknown Speaker,Armand Struwig,Armand Struwig,https://www.youtube.com/watch?v=ReO3bJqZnxo
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-04-13,130422,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=Cl_KLFG6PgA
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-04-06,060422,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=10LELkiQJU0
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-04-02,030422,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=YCjqJQDuBY4
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-03-22,230322,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=DekPB6oyAsg
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2020-03-22,200322,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=xdhq3KP8tAg
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-03-16,160322,,Rest,Andy Clifford,Andy Clifford,https://www.youtube.com/watch?v=sN70zMxIeb4
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-03-09,090322,,Read between the lines,Armand Struwig,Armand Struwig,https://www.youtube.com/watch?v=GB7urfCebNw
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-03-05,060322,,Look away,Ben Gloyne,Look Away,https://www.youtube.com/watch?v=8TFSTCKY-DE
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-03-02,020322,,Unknown Speaker,Eduan Naude,Eduan Naude,https://www.youtube.com/watch?v=RnTMQ5gkzWU
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2027-02-22,270222,,Unknown Speaker,Ferdi Esau,Ferdi Esau,https://www.youtube.com/watch?v=RL79bihhMog
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-02-22,230222,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=GYkegxncfN8
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2020-02-22,200222,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=8j7qxXiT_As
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-02-16,160222,,Who leads,Armand Struwig,Who Leads,https://www.youtube.com/watch?v=BdFQ-66GTDI
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-02-12,130222,,The time of sealing away,Mpho Nkoana,Time Sealing Away,https://www.youtube.com/watch?v=eS6DDdUAJ-g
ErroneousLabel,Shekinah_Tabernacle_Summary.csv,2022-02-09,090222,,Believing,Onias Bondo,Onias Bondo,https://www.youtube.com/watch?v=9oN6Zklz2t0
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-02-05,060222,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=SIJpU9gf0GY
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-01-29,300122,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=zMp24MSCuIs
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2026-01-22,260122,,Unknown Speaker,Mpho Nkoana,Mpho Nkoana,https://www.youtube.com/watch?v=DaIk8c3UewI
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2023-01-22,230122,,Unknown Speaker,Ben Gloyne,Ben Gloyne,https://www.youtube.com/watch?v=Ken51xCN0iA
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-01-19,190122,,Unknown Speaker,Armand Struwig,Armand Struwig,https://www.youtube.com/watch?v=0q7XBZvJOMQ
UnknownNeedsName,Shekinah_Tabernacle_Summary.csv,2022-01-15,160122,,Unknown Speaker,Tazwell Jeffries,Tazwell Jeffries,https://www.youtube.com/watch?v=rxDxLYgPFJk
